package,module,phase,milliseconds,megabytes
lens-4.17.1.log-color,Control.Lens.Review,Desugar,3.65,3.598
lens-4.17.1.log-color,Control.Lens.Review,Parser,2.08,7.064
lens-4.17.1.log-color,Control.Lens.Review,Simplifier,5.97,4.082
lens-4.17.1.log-color,Control.Lens.Setter,CodeGen,129.32999999999998,166.25
lens-4.17.1.log-color,Control.Lens.Setter,CorePrep,5.720000000000001,7.535
lens-4.17.1.log-color,Control.Lens.Setter,CoreTidy,1.3,1.537
lens-4.17.1.log-color,Control.Lens.Setter,Desugar,15.41,12.608
lens-4.17.1.log-color,Control.Lens.Setter,Parser,8.9,29.967
lens-4.17.1.log-color,Control.Lens.Setter,Simplifier,21.62,24.69
lens-4.17.1.log-color,Control.Lens.TH,CodeGen,199.17000000000002,263.355
lens-4.17.1.log-color,Control.Lens.TH,CorePrep,6.71,8.649999999999999
lens-4.17.1.log-color,Control.Lens.TH,CoreTidy,1.71,1.644
lens-4.17.1.log-color,Control.Lens.TH,Desugar,9.34,10.769
lens-4.17.1.log-color,Control.Lens.TH,Parser,7.56,20.882
lens-4.17.1.log-color,Control.Lens.TH,Simplifier,14.56,17.382
lens-4.17.1.log-color,Control.Lens.Traversal,CodeGen,435.36,592.085
lens-4.17.1.log-color,Control.Lens.Traversal,CorePrep,21.049999999999997,25.482
lens-4.17.1.log-color,Control.Lens.Traversal,CoreTidy,7.62,7.109
lens-4.17.1.log-color,Control.Lens.Traversal,Desugar,61.62,72.093
lens-4.17.1.log-color,Control.Lens.Traversal,Parser,17.43,42.034
lens-4.17.1.log-color,Control.Lens.Traversal,Simplifier,72.85,79.093
lens-4.17.1.log-color,Control.Lens.Tuple,CodeGen,894.71,1157.557
lens-4.17.1.log-color,Control.Lens.Tuple,CorePrep,112.56,221.315
lens-4.17.1.log-color,Control.Lens.Tuple,CoreTidy,123.06,177.24
lens-4.17.1.log-color,Control.Lens.Tuple,Desugar,393.88,582.883
lens-4.17.1.log-color,Control.Lens.Tuple,Parser,71.54,118.222
lens-4.17.1.log-color,Control.Lens.Tuple,Simplifier,845.07,744.561
lens-4.17.1.log-color,Control.Lens.Type,CodeGen,1.34,0.518
lens-4.17.1.log-color,Control.Lens.Type,CorePrep,0.38,0.125
lens-4.17.1.log-color,Control.Lens.Type,CoreTidy,0.21,0.092
lens-4.17.1.log-color,Control.Lens.Type,Desugar,0.89,0.187
lens-4.17.1.log-color,Control.Lens.Type,Parser,3.85,15.051
lens-4.17.1.log-color,Control.Lens.Type,Simplifier,0.42,0.168
lens-4.17.1.log-color,Control.Lens.Unsound,CodeGen,13.26,13.047
lens-4.17.1.log-color,Control.Lens.Unsound,CorePrep,0.9199999999999999,0.608
lens-4.17.1.log-color,Control.Lens.Unsound,CoreTidy,0.4,0.168
lens-4.17.1.log-color,Control.Lens.Unsound,Desugar,4.04,0.714
lens-4.17.1.log-color,Control.Lens.Unsound,Parser,2.13,4.885
lens-4.17.1.log-color,Control.Lens.Unsound,Simplifier,1.05,0.843
lens-4.17.1.log-color,Control.Lens.Wrapped,CodeGen,412.94,412.83000000000004
lens-4.17.1.log-color,Control.Lens.Wrapped,CorePrep,27.9,33.625
lens-4.17.1.log-color,Control.Lens.Wrapped,CoreTidy,32.39,19.946
lens-4.17.1.log-color,Control.Lens.Wrapped,Desugar,45.29,47.95
lens-4.17.1.log-color,Control.Lens.Wrapped,Parser,22.31,55.077
lens-4.17.1.log-color,Control.Lens.Wrapped,Simplifier,192.8,159.074
lens-4.17.1.log-color,Control.Lens.Zoom,CodeGen,130.35000000000002,155.82
lens-4.17.1.log-color,Control.Lens.Zoom,CorePrep,7.5600000000000005,8.27
lens-4.17.1.log-color,Control.Lens.Zoom,CoreTidy,3.34,2.686
lens-4.17.1.log-color,Control.Lens.Zoom,Desugar,13.6,13.186
lens-4.17.1.log-color,Control.Lens.Zoom,Parser,4.03,12.227
lens-4.17.1.log-color,Control.Lens.Zoom,Simplifier,20.19,21.898
lens-4.17.1.log-color,Control.Monad.Error.Lens,CodeGen,44.44,52.931
lens-4.17.1.log-color,Control.Monad.Error.Lens,CorePrep,2.45,2.352
lens-4.17.1.log-color,Control.Monad.Error.Lens,CoreTidy,1.43,0.926
lens-4.17.1.log-color,Control.Monad.Error.Lens,Desugar,6.31,4.672
lens-4.17.1.log-color,Control.Monad.Error.Lens,Parser,3.06,9.139
lens-4.17.1.log-color,Control.Monad.Error.Lens,Simplifier,6.53,8.017
lens-4.17.1.log-color,Control.Parallel.Strategies.Lens,CodeGen,4.630000000000001,3.3600000000000003
lens-4.17.1.log-color,Control.Parallel.Strategies.Lens,CorePrep,0.71,0.258
lens-4.17.1.log-color,Control.Parallel.Strategies.Lens,CoreTidy,0.42,0.134
lens-4.17.1.log-color,Control.Parallel.Strategies.Lens,Desugar,1.12,0.418
lens-4.17.1.log-color,Control.Parallel.Strategies.Lens,Parser,1.31,4.661
lens-4.17.1.log-color,Control.Parallel.Strategies.Lens,Simplifier,0.88,0.641
lens-4.17.1.log-color,Control.Seq.Lens,CodeGen,3.09,2.17
lens-4.17.1.log-color,Control.Seq.Lens,CorePrep,0.45999999999999996,0.17
lens-4.17.1.log-color,Control.Seq.Lens,CoreTidy,0.3,0.086
lens-4.17.1.log-color,Control.Seq.Lens,Desugar,0.48,0.181
lens-4.17.1.log-color,Control.Seq.Lens,Parser,0.28,0.482
lens-4.17.1.log-color,Control.Seq.Lens,Simplifier,0.64,0.31
lens-4.17.1.log-color,Data.Array.Lens,CodeGen,3.44,2.407
lens-4.17.1.log-color,Data.Array.Lens,CorePrep,0.54,0.228
lens-4.17.1.log-color,Data.Array.Lens,CoreTidy,0.27,0.104
lens-4.17.1.log-color,Data.Array.Lens,Desugar,0.87,0.359
lens-4.17.1.log-color,Data.Array.Lens,Parser,0.42,0.671
lens-4.17.1.log-color,Data.Array.Lens,Simplifier,0.91,0.475
lens-4.17.1.log-color,Data.Bits.Lens,CodeGen,51.519999999999996,66.931
lens-4.17.1.log-color,Data.Bits.Lens,CorePrep,2.17,2.5389999999999997
lens-4.17.1.log-color,Data.Bits.Lens,CoreTidy,0.52,0.443
lens-4.17.1.log-color,Data.Bits.Lens,Desugar,5.75,6.317
lens-4.17.1.log-color,Data.Bits.Lens,Parser,3.09,9.643
lens-4.17.1.log-color,Data.Bits.Lens,Simplifier,3.99,5.443
lens-4.17.1.log-color,Data.ByteString.Lazy.Lens,CodeGen,10.45,9.826
lens-4.17.1.log-color,Data.ByteString.Lazy.Lens,CorePrep,0.87,0.508
lens-4.17.1.log-color,Data.ByteString.Lazy.Lens,CoreTidy,0.32,0.183
lens-4.17.1.log-color,Data.ByteString.Lazy.Lens,Desugar,2.37,2.274
lens-4.17.1.log-color,Data.ByteString.Lazy.Lens,Parser,1.72,5.755
lens-4.17.1.log-color,Data.ByteString.Lazy.Lens,Simplifier,1.19,1.268
lens-4.17.1.log-color,Data.ByteString.Lens,CodeGen,24.77,29.079
lens-4.17.1.log-color,Data.ByteString.Lens,CorePrep,1.32,1.323
lens-4.17.1.log-color,Data.ByteString.Lens,CoreTidy,0.5,0.369
lens-4.17.1.log-color,Data.ByteString.Lens,Desugar,4.98,6.028
lens-4.17.1.log-color,Data.ByteString.Lens,Parser,1.99,6.566
lens-4.17.1.log-color,Data.ByteString.Lens,Simplifier,2.24,3.028
lens-4.17.1.log-color,Data.ByteString.Strict.Lens,CodeGen,10.15,9.854
lens-4.17.1.log-color,Data.ByteString.Strict.Lens,CorePrep,0.78,0.508
lens-4.17.1.log-color,Data.ByteString.Strict.Lens,CoreTidy,0.3,0.183
lens-4.17.1.log-color,Data.ByteString.Strict.Lens,Desugar,2.39,2.271
lens-4.17.1.log-color,Data.ByteString.Strict.Lens,Parser,1.71,5.702
lens-4.17.1.log-color,Data.ByteString.Strict.Lens,Simplifier,1.15,1.267
lens-4.17.1.log-color,Data.Complex.Lens,CodeGen,32.980000000000004,44.081
lens-4.17.1.log-color,Data.Complex.Lens,CorePrep,1.43,1.641
lens-4.17.1.log-color,Data.Complex.Lens,CoreTidy,0.47,0.365
lens-4.17.1.log-color,Data.Complex.Lens,Desugar,3.34,3.184
lens-4.17.1.log-color,Data.Complex.Lens,Parser,1.9,5.968
lens-4.17.1.log-color,Data.Complex.Lens,Simplifier,4.59,5.597
lens-4.17.1.log-color,Data.Data.Lens,CodeGen,261.56,359.342
lens-4.17.1.log-color,Data.Data.Lens,CorePrep,9.39,13.001999999999999
lens-4.17.1.log-color,Data.Data.Lens,CoreTidy,3.72,3.32
lens-4.17.1.log-color,Data.Data.Lens,Desugar,16.15,17.761
lens-4.17.1.log-color,Data.Data.Lens,Parser,6.68,17.31
lens-4.17.1.log-color,Data.Data.Lens,Simplifier,56.33,68.636
lens-4.17.1.log-color,Data.Dynamic.Lens,CodeGen,9.79,10.513
lens-4.17.1.log-color,Data.Dynamic.Lens,CorePrep,0.85,0.6
lens-4.17.1.log-color,Data.Dynamic.Lens,CoreTidy,0.37,0.221
lens-4.17.1.log-color,Data.Dynamic.Lens,Desugar,1.93,0.878
lens-4.17.1.log-color,Data.Dynamic.Lens,Parser,1.28,4.316
lens-4.17.1.log-color,Data.Dynamic.Lens,Simplifier,1.2,1.11
lens-4.17.1.log-color,Data.HashSet.Lens,CodeGen,3.73,2.915
lens-4.17.1.log-color,Data.HashSet.Lens,CorePrep,0.54,0.244
lens-4.17.1.log-color,Data.HashSet.Lens,CoreTidy,0.23,0.102
lens-4.17.1.log-color,Data.HashSet.Lens,Desugar,1.12,0.405
lens-4.17.1.log-color,Data.HashSet.Lens,Parser,1.18,4.132
lens-4.17.1.log-color,Data.HashSet.Lens,Simplifier,0.66,0.472
lens-4.17.1.log-color,Data.IntSet.Lens,CodeGen,2.73,1.704
lens-4.17.1.log-color,Data.IntSet.Lens,CorePrep,0.44,0.196
lens-4.17.1.log-color,Data.IntSet.Lens,CoreTidy,0.22,0.097
lens-4.17.1.log-color,Data.IntSet.Lens,Desugar,1.04,1.015
lens-4.17.1.log-color,Data.IntSet.Lens,Parser,0.45,1.091
lens-4.17.1.log-color,Data.IntSet.Lens,Simplifier,0.73,0.509
lens-4.17.1.log-color,Data.List.Lens,CodeGen,9.71,12.331
lens-4.17.1.log-color,Data.List.Lens,CorePrep,0.84,0.62
lens-4.17.1.log-color,Data.List.Lens,CoreTidy,0.29,0.175
lens-4.17.1.log-color,Data.List.Lens,Desugar,2.06,1.412
lens-4.17.1.log-color,Data.List.Lens,Parser,1.56,5.392
lens-4.17.1.log-color,Data.List.Lens,Simplifier,1.81,1.883
lens-4.17.1.log-color,Data.Map.Lens,CodeGen,2.06,0.899
lens-4.17.1.log-color,Data.Map.Lens,CorePrep,0.42000000000000004,0.146
lens-4.17.1.log-color,Data.Map.Lens,CoreTidy,0.22,0.087
lens-4.17.1.log-color,Data.Map.Lens,Desugar,0.47,0.156
lens-4.17.1.log-color,Data.Map.Lens,Parser,0.36,1.218
lens-4.17.1.log-color,Data.Map.Lens,Simplifier,0.5,0.234
lens-4.17.1.log-color,Data.Sequence.Lens,CodeGen,17.82,21.271
lens-4.17.1.log-color,Data.Sequence.Lens,CorePrep,1.25,0.939
lens-4.17.1.log-color,Data.Sequence.Lens,CoreTidy,0.38,0.228
lens-4.17.1.log-color,Data.Sequence.Lens,Desugar,1.76,1.937
lens-4.17.1.log-color,Data.Sequence.Lens,Parser,1.12,2.863
lens-4.17.1.log-color,Data.Sequence.Lens,Simplifier,2.98,3.838
lens-4.17.1.log-color,Data.Set.Lens,CodeGen,3.16,2.044
lens-4.17.1.log-color,Data.Set.Lens,CorePrep,0.5,0.204
lens-4.17.1.log-color,Data.Set.Lens,CoreTidy,0.23,0.099
lens-4.17.1.log-color,Data.Set.Lens,Desugar,1.17,0.354
lens-4.17.1.log-color,Data.Set.Lens,Parser,1.24,4.305
lens-4.17.1.log-color,Data.Set.Lens,Simplifier,0.78,0.438
lens-4.17.1.log-color,Data.Text.Lazy.Lens,CodeGen,11.98,11.695
lens-4.17.1.log-color,Data.Text.Lazy.Lens,CorePrep,0.94,0.586
lens-4.17.1.log-color,Data.Text.Lazy.Lens,CoreTidy,0.37,0.183
lens-4.17.1.log-color,Data.Text.Lazy.Lens,Desugar,2.87,2.33
lens-4.17.1.log-color,Data.Text.Lazy.Lens,Parser,2.08,6.277
lens-4.17.1.log-color,Data.Text.Lazy.Lens,Simplifier,2.13,2.249
lens-4.17.1.log-color,Data.Text.Lens,CodeGen,16.54,16.844
lens-4.17.1.log-color,Data.Text.Lens,CorePrep,1.18,0.844
lens-4.17.1.log-color,Data.Text.Lens,CoreTidy,0.49,0.308
lens-4.17.1.log-color,Data.Text.Lens,Desugar,4.49,4.152
lens-4.17.1.log-color,Data.Text.Lens,Parser,2.33,5.825
lens-4.17.1.log-color,Data.Text.Lens,Simplifier,2.12,2.215
lens-4.17.1.log-color,Data.Text.Strict.Lens,CodeGen,11.2,11.518
lens-4.17.1.log-color,Data.Text.Strict.Lens,CorePrep,0.8,0.574
lens-4.17.1.log-color,Data.Text.Strict.Lens,CoreTidy,0.29,0.166
lens-4.17.1.log-color,Data.Text.Strict.Lens,Desugar,2.66,2.304
lens-4.17.1.log-color,Data.Text.Strict.Lens,Parser,2.58,6.216
lens-4.17.1.log-color,Data.Text.Strict.Lens,Simplifier,1.83,2.089
lens-4.17.1.log-color,Data.Tree.Lens,CodeGen,4.49,4.276
lens-4.17.1.log-color,Data.Tree.Lens,CorePrep,0.62,0.299
lens-4.17.1.log-color,Data.Tree.Lens,CoreTidy,0.23,0.108
lens-4.17.1.log-color,Data.Tree.Lens,Desugar,1.27,0.494
lens-4.17.1.log-color,Data.Tree.Lens,Parser,1.06,3.819
lens-4.17.1.log-color,Data.Tree.Lens,Simplifier,0.71,0.591
lens-4.17.1.log-color,Data.Typeable.Lens,CodeGen,15.64,19.865
lens-4.17.1.log-color,Data.Typeable.Lens,CorePrep,0.81,0.704
lens-4.17.1.log-color,Data.Typeable.Lens,CoreTidy,0.28,0.146
lens-4.17.1.log-color,Data.Typeable.Lens,Desugar,1.83,1.112
lens-4.17.1.log-color,Data.Typeable.Lens,Parser,1.23,4.024
lens-4.17.1.log-color,Data.Typeable.Lens,Simplifier,1.55,1.558
lens-4.17.1.log-color,Data.Vector.Generic.Lens,CodeGen,29.509999999999998,38.475
lens-4.17.1.log-color,Data.Vector.Generic.Lens,CorePrep,1.58,1.476
lens-4.17.1.log-color,Data.Vector.Generic.Lens,CoreTidy,0.42,0.335
lens-4.17.1.log-color,Data.Vector.Generic.Lens,Desugar,3.82,3.711
lens-4.17.1.log-color,Data.Vector.Generic.Lens,Parser,2.6,7.833
lens-4.17.1.log-color,Data.Vector.Generic.Lens,Simplifier,4.03,5.693
lens-4.17.1.log-color,Data.Vector.Lens,CodeGen,14.25,17.438000000000002
lens-4.17.1.log-color,Data.Vector.Lens,CorePrep,0.87,0.658
lens-4.17.1.log-color,Data.Vector.Lens,CoreTidy,0.28,0.159
lens-4.17.1.log-color,Data.Vector.Lens,Desugar,1.6,1.083
lens-4.17.1.log-color,Data.Vector.Lens,Parser,1.69,5.466
lens-4.17.1.log-color,Data.Vector.Lens,Simplifier,1.41,1.499
lens-4.17.1.log-color,GHC.Generics.Lens,CodeGen,23.84,28.173000000000002
lens-4.17.1.log-color,GHC.Generics.Lens,CorePrep,1.42,1.605
lens-4.17.1.log-color,GHC.Generics.Lens,CoreTidy,0.53,0.517
lens-4.17.1.log-color,GHC.Generics.Lens,Desugar,4.24,4.104
lens-4.17.1.log-color,GHC.Generics.Lens,Parser,2.65,8.036
lens-4.17.1.log-color,GHC.Generics.Lens,Simplifier,4.04,4.941
lens-4.17.1.log-color,Language.Haskell.TH.Lens,CodeGen,572.45,735.706
lens-4.17.1.log-color,Language.Haskell.TH.Lens,CorePrep,18.9,29.217
lens-4.17.1.log-color,Language.Haskell.TH.Lens,CoreTidy,5.7,6.169
lens-4.17.1.log-color,Language.Haskell.TH.Lens,Desugar,75.87,80.003
lens-4.17.1.log-color,Language.Haskell.TH.Lens,Parser,21.52,59.958
lens-4.17.1.log-color,Language.Haskell.TH.Lens,Simplifier,61.93,67.922
lens-4.17.1.log-color,Numeric.Lens,CodeGen,152.01,226.311
lens-4.17.1.log-color,Numeric.Lens,CorePrep,4.27,7.21
lens-4.17.1.log-color,Numeric.Lens,CoreTidy,1.09,1.005
lens-4.17.1.log-color,Numeric.Lens,Desugar,4.7,5.179
lens-4.17.1.log-color,Numeric.Lens,Parser,2.43,7.618
lens-4.17.1.log-color,Numeric.Lens,Simplifier,15.15,14.64
lens-4.17.1.log-color,Numeric.Natural.Lens,CodeGen,43.78,56.438
lens-4.17.1.log-color,Numeric.Natural.Lens,CorePrep,1.71,1.9489999999999998
lens-4.17.1.log-color,Numeric.Natural.Lens,CoreTidy,0.43,0.297
lens-4.17.1.log-color,Numeric.Natural.Lens,Desugar,3.08,2.791
lens-4.17.1.log-color,Numeric.Natural.Lens,Parser,1.67,5.334
lens-4.17.1.log-color,Numeric.Natural.Lens,Simplifier,2.61,2.713
lens-4.17.1.log-color,System.Exit.Lens,CodeGen,42.24,57.679
lens-4.17.1.log-color,System.Exit.Lens,CorePrep,2.1,2.1870000000000003
lens-4.17.1.log-color,System.Exit.Lens,CoreTidy,0.66,0.503
lens-4.17.1.log-color,System.Exit.Lens,Desugar,2.51,1.83
lens-4.17.1.log-color,System.Exit.Lens,Parser,1.65,5.12
lens-4.17.1.log-color,System.Exit.Lens,Simplifier,3.09,3.233
lens-4.17.1.log-color,System.FilePath.Lens,CodeGen,24.82,29.662
lens-4.17.1.log-color,System.FilePath.Lens,CorePrep,1.13,1.314
lens-4.17.1.log-color,System.FilePath.Lens,CoreTidy,0.36,0.292
lens-4.17.1.log-color,System.FilePath.Lens,Desugar,2.86,2.88
lens-4.17.1.log-color,System.FilePath.Lens,Parser,2.62,8.615
lens-4.17.1.log-color,System.FilePath.Lens,Simplifier,2.12,3.08
lens-4.17.1.log-color,System.IO.Error.Lens,CodeGen,22.990000000000002,27.36
lens-4.17.1.log-color,System.IO.Error.Lens,CorePrep,1.01,1.368
lens-4.17.1.log-color,System.IO.Error.Lens,CoreTidy,0.38,0.383
lens-4.17.1.log-color,System.IO.Error.Lens,Desugar,2.38,3.333
lens-4.17.1.log-color,System.IO.Error.Lens,Parser,1.21,3.12
lens-4.17.1.log-color,System.IO.Error.Lens,Simplifier,2.06,3.337
lens-examples-0.1,Aeson,CodeGen,4.87,4.003
lens-examples-0.1,Aeson,CorePrep,0.5,0.264
lens-examples-0.1,Aeson,CoreTidy,0.22,0.102
lens-examples-0.1,Aeson,Desugar,1.1,0.286
lens-examples-0.1,Aeson,Parser,0.21,0.486
lens-examples-0.1,Aeson,Simplifier,0.55,0.357
lens-examples-0.1,Main,CodeGen,141.29000000000002,208.437
lens-examples-0.1,Main,CorePrep,4.87,7.371
lens-examples-0.1,Main,CoreTidy,1.01,1.255
lens-examples-0.1,Main,Desugar,6.08,9.06
lens-examples-0.1,Main,Parser,3.66,8.027
lens-examples-0.1,Main,Simplifier,6.75,10.549
lens-examples-0.1,Plates,CodeGen,129.76,218.923
lens-examples-0.1,Plates,CorePrep,3.66,7.083
lens-examples-0.1,Plates,CoreTidy,1.94,2.349
lens-examples-0.1,Plates,Desugar,21.76,10.634
lens-examples-0.1,Plates,Parser,1.29,2.504
lens-examples-0.1,Plates,Simplifier,14.01,22.819
lens-examples-0.1,Turtle,CodeGen,91.19,141.284
lens-examples-0.1,Turtle,CorePrep,2.65,5.322
lens-examples-0.1,Turtle,CoreTidy,0.99,1.48
lens-examples-0.1,Turtle,Desugar,3.47,6.135
lens-examples-0.1,Turtle,Parser,0.57,1.372
lens-examples-0.1,Turtle,Simplifier,10.13,9.579
lens-examples-0.1,expr,CorePrep,1.75,2.5060000000000002
lens-examples-0.1,expr,Simplify,0.11,0.10400000000000001
lens-examples-0.1.log-color,Aeson,CodeGen,4.87,4.003
lens-examples-0.1.log-color,Aeson,CorePrep,0.5,0.264
lens-examples-0.1.log-color,Aeson,CoreTidy,0.22,0.102
lens-examples-0.1.log-color,Aeson,Desugar,1.1,0.286
lens-examples-0.1.log-color,Aeson,Parser,0.21,0.486
lens-examples-0.1.log-color,Aeson,Simplifier,0.55,0.357
lens-examples-0.1.log-color,Main,CodeGen,141.29000000000002,208.437
lens-examples-0.1.log-color,Main,CorePrep,4.87,7.371
lens-examples-0.1.log-color,Main,CoreTidy,1.01,1.255
lens-examples-0.1.log-color,Main,Desugar,6.08,9.06
lens-examples-0.1.log-color,Main,Parser,3.66,8.027
lens-examples-0.1.log-color,Main,Simplifier,6.75,10.549
lens-examples-0.1.log-color,Plates,CodeGen,129.76,218.923
lens-examples-0.1.log-color,Plates,CorePrep,3.66,7.083
lens-examples-0.1.log-color,Plates,CoreTidy,1.94,2.349
lens-examples-0.1.log-color,Plates,Desugar,21.76,10.634
lens-examples-0.1.log-color,Plates,Parser,1.29,2.504
lens-examples-0.1.log-color,Plates,Simplifier,14.01,22.819
lens-examples-0.1.log-color,Turtle,CodeGen,91.19,141.284
lens-examples-0.1.log-color,Turtle,CorePrep,2.65,5.322
lens-examples-0.1.log-color,Turtle,CoreTidy,0.99,1.48
lens-examples-0.1.log-color,Turtle,Desugar,3.47,6.135
lens-examples-0.1.log-color,Turtle,Parser,0.57,1.372
lens-examples-0.1.log-color,Turtle,Simplifier,10.13,9.579
lens-examples-0.1.log-color,expr,CorePrep,1.75,2.5060000000000002
lens-examples-0.1.log-color,expr,Simplify,0.11,0.10400000000000001
lens-properties-4.11.1,Control.Lens.Properties,CodeGen,72.94,105.076
lens-properties-4.11.1,Control.Lens.Properties,CorePrep,2.4299999999999997,3.322
lens-properties-4.11.1,Control.Lens.Properties,CoreTidy,0.5,0.466
lens-properties-4.11.1,Control.Lens.Properties,Desugar,3.58,4.649
lens-properties-4.11.1,Control.Lens.Properties,Parser,2.04,4.195
lens-properties-4.11.1,Control.Lens.Properties,Simplifier,3.38,4.799
lens-properties-4.11.1.log-color,Control.Lens.Properties,CodeGen,72.94,105.076
lens-properties-4.11.1.log-color,Control.Lens.Properties,CorePrep,2.4299999999999997,3.322
lens-properties-4.11.1.log-color,Control.Lens.Properties,CoreTidy,0.5,0.466
lens-properties-4.11.1.log-color,Control.Lens.Properties,Desugar,3.58,4.649
lens-properties-4.11.1.log-color,Control.Lens.Properties,Parser,2.04,4.195
lens-properties-4.11.1.log-color,Control.Lens.Properties,Simplifier,3.38,4.799
