package,module,phase,milliseconds,megabytes
lens-4.17.1.log-color,Data.Bits.Lens,Simplifier,45.919999999999995,71.12
lens-4.17.1.log-color,Data.Bits.Lens,SpecConstr,0.44,0.693
lens-4.17.1.log-color,Data.Bits.Lens,Specialise,0.47,0.67
lens-4.17.1.log-color,Data.ByteString.Lazy.Lens,CodeGen,8.71,9.626000000000001
lens-4.17.1.log-color,Data.ByteString.Lazy.Lens,CorePrep,0.6499999999999999,0.512
lens-4.17.1.log-color,Data.ByteString.Lazy.Lens,CoreTidy,0.3,0.206
lens-4.17.1.log-color,Data.ByteString.Lazy.Lens,Desugar,2.16,2.288
lens-4.17.1.log-color,Data.ByteString.Lazy.Lens,Parser,1.73,5.755
lens-4.17.1.log-color,Data.ByteString.Lazy.Lens,Simplifier,4.83,5.5840000000000005
lens-4.17.1.log-color,Data.ByteString.Lazy.Lens,SpecConstr,0.17,0.128
lens-4.17.1.log-color,Data.ByteString.Lazy.Lens,Specialise,0.26,0.164
lens-4.17.1.log-color,Data.ByteString.Lens,CodeGen,42.94,67.795
lens-4.17.1.log-color,Data.ByteString.Lens,CorePrep,2.34,3.0860000000000003
lens-4.17.1.log-color,Data.ByteString.Lens,CoreTidy,0.9,1.02
lens-4.17.1.log-color,Data.ByteString.Lens,Desugar,4.15,6.029
lens-4.17.1.log-color,Data.ByteString.Lens,Parser,1.81,6.566
lens-4.17.1.log-color,Data.ByteString.Lens,Simplifier,46.81,60.480999999999995
lens-4.17.1.log-color,Data.ByteString.Lens,SpecConstr,0.56,0.872
lens-4.17.1.log-color,Data.ByteString.Lens,Specialise,0.56,0.74
lens-4.17.1.log-color,Data.ByteString.Strict.Lens,CodeGen,8.719999999999999,9.655999999999999
lens-4.17.1.log-color,Data.ByteString.Strict.Lens,CorePrep,0.64,0.512
lens-4.17.1.log-color,Data.ByteString.Strict.Lens,CoreTidy,0.3,0.205
lens-4.17.1.log-color,Data.ByteString.Strict.Lens,Desugar,2.17,2.286
lens-4.17.1.log-color,Data.ByteString.Strict.Lens,Parser,1.55,5.702
lens-4.17.1.log-color,Data.ByteString.Strict.Lens,Simplifier,5.050000000000001,5.603999999999999
lens-4.17.1.log-color,Data.ByteString.Strict.Lens,SpecConstr,0.18,0.134
lens-4.17.1.log-color,Data.ByteString.Strict.Lens,Specialise,0.21,0.164
lens-4.17.1.log-color,Data.Complex.Lens,CodeGen,32.769999999999996,51.306
lens-4.17.1.log-color,Data.Complex.Lens,CorePrep,1.71,2.744
lens-4.17.1.log-color,Data.Complex.Lens,CoreTidy,1.14,1.374
lens-4.17.1.log-color,Data.Complex.Lens,Desugar,3.33,3.546
lens-4.17.1.log-color,Data.Complex.Lens,Parser,1.76,5.968
lens-4.17.1.log-color,Data.Complex.Lens,Simplifier,35.669999999999995,50.391999999999996
lens-4.17.1.log-color,Data.Complex.Lens,SpecConstr,0.58,0.745
lens-4.17.1.log-color,Data.Complex.Lens,Specialise,0.39,0.423
lens-4.17.1.log-color,Data.Data.Lens,CodeGen,506.97,904.401
lens-4.17.1.log-color,Data.Data.Lens,CorePrep,32.46,52.787000000000006
lens-4.17.1.log-color,Data.Data.Lens,CoreTidy,30.21,21.195
lens-4.17.1.log-color,Data.Data.Lens,Desugar,14.29,19.9
lens-4.17.1.log-color,Data.Data.Lens,Parser,5.5,17.307
lens-4.17.1.log-color,Data.Data.Lens,Simplifier,1252.94,1461.1570000000002
lens-4.17.1.log-color,Data.Data.Lens,SpecConstr,13.42,25.176
lens-4.17.1.log-color,Data.Data.Lens,Specialise,13.4,23.316
lens-4.17.1.log-color,Data.Dynamic.Lens,CodeGen,19.25,28.303
lens-4.17.1.log-color,Data.Dynamic.Lens,CorePrep,1.06,1.13
lens-4.17.1.log-color,Data.Dynamic.Lens,CoreTidy,0.7,0.547
lens-4.17.1.log-color,Data.Dynamic.Lens,Desugar,1.39,0.91
lens-4.17.1.log-color,Data.Dynamic.Lens,Parser,1.07,4.316
lens-4.17.1.log-color,Data.Dynamic.Lens,Simplifier,21.889999999999997,27.154000000000003
lens-4.17.1.log-color,Data.Dynamic.Lens,SpecConstr,0.23,0.266
lens-4.17.1.log-color,Data.Dynamic.Lens,Specialise,0.29,0.301
lens-4.17.1.log-color,Data.HashSet.Lens,CodeGen,14.559999999999999,23.25
lens-4.17.1.log-color,Data.HashSet.Lens,CorePrep,1.01,1.077
lens-4.17.1.log-color,Data.HashSet.Lens,CoreTidy,0.44,0.513
lens-4.17.1.log-color,Data.HashSet.Lens,Desugar,1.16,0.568
lens-4.17.1.log-color,Data.HashSet.Lens,Parser,0.99,4.132
lens-4.17.1.log-color,Data.HashSet.Lens,Simplifier,25.229999999999997,33.854
lens-4.17.1.log-color,Data.HashSet.Lens,SpecConstr,0.37,0.5
lens-4.17.1.log-color,Data.HashSet.Lens,Specialise,0.29,0.306
lens-4.17.1.log-color,Data.IntSet.Lens,CodeGen,15.54,23.698
lens-4.17.1.log-color,Data.IntSet.Lens,CorePrep,1.07,1.205
lens-4.17.1.log-color,Data.IntSet.Lens,CoreTidy,0.45,0.305
lens-4.17.1.log-color,Data.IntSet.Lens,Desugar,1.1,1.118
lens-4.17.1.log-color,Data.IntSet.Lens,Parser,0.63,1.091
lens-4.17.1.log-color,Data.IntSet.Lens,Simplifier,13.61,14.852
lens-4.17.1.log-color,Data.IntSet.Lens,SpecConstr,0.37,0.322
lens-4.17.1.log-color,Data.IntSet.Lens,Specialise,0.24,0.166
lens-4.17.1.log-color,Data.List.Lens,CodeGen,23.189999999999998,35.479
lens-4.17.1.log-color,Data.List.Lens,CorePrep,1.24,1.359
lens-4.17.1.log-color,Data.List.Lens,CoreTidy,0.75,0.642
lens-4.17.1.log-color,Data.List.Lens,Desugar,2.19,1.412
lens-4.17.1.log-color,Data.List.Lens,Parser,1.76,5.392
lens-4.17.1.log-color,Data.List.Lens,Simplifier,40.48,40.863
lens-4.17.1.log-color,Data.List.Lens,SpecConstr,0.66,0.599
lens-4.17.1.log-color,Data.List.Lens,Specialise,0.38,0.284
lens-4.17.1.log-color,Data.Map.Lens,CodeGen,2.04,1.1320000000000001
lens-4.17.1.log-color,Data.Map.Lens,CorePrep,0.45000000000000007,0.154
lens-4.17.1.log-color,Data.Map.Lens,CoreTidy,0.23,0.124
lens-4.17.1.log-color,Data.Map.Lens,Desugar,0.43,0.164
lens-4.17.1.log-color,Data.Map.Lens,Parser,0.32,1.218
lens-4.17.1.log-color,Data.Map.Lens,Simplifier,2.3200000000000003,1.5550000000000002
lens-4.17.1.log-color,Data.Map.Lens,SpecConstr,0.15,0.067
lens-4.17.1.log-color,Data.Map.Lens,Specialise,0.16,0.078
lens-4.17.1.log-color,Data.Sequence.Lens,CodeGen,18.62,26.274
lens-4.17.1.log-color,Data.Sequence.Lens,CorePrep,1.19,1.283
lens-4.17.1.log-color,Data.Sequence.Lens,CoreTidy,0.65,0.658
lens-4.17.1.log-color,Data.Sequence.Lens,Desugar,2.17,1.985
lens-4.17.1.log-color,Data.Sequence.Lens,Parser,1.11,2.863
lens-4.17.1.log-color,Data.Sequence.Lens,Simplifier,21.009999999999998,25.437999999999995
lens-4.17.1.log-color,Data.Sequence.Lens,SpecConstr,0.33,0.284
lens-4.17.1.log-color,Data.Sequence.Lens,Specialise,0.27,0.241
lens-4.17.1.log-color,Data.Set.Lens,CodeGen,7.23,9.469000000000001
lens-4.17.1.log-color,Data.Set.Lens,CorePrep,0.6000000000000001,0.376
lens-4.17.1.log-color,Data.Set.Lens,CoreTidy,0.3,0.201
lens-4.17.1.log-color,Data.Set.Lens,Desugar,1.03,0.373
lens-4.17.1.log-color,Data.Set.Lens,Parser,1.14,4.305
lens-4.17.1.log-color,Data.Set.Lens,Simplifier,5.16,5.526
lens-4.17.1.log-color,Data.Set.Lens,SpecConstr,0.18,0.108
lens-4.17.1.log-color,Data.Set.Lens,Specialise,0.2,0.133
lens-4.17.1.log-color,Data.Text.Lazy.Lens,CodeGen,86.51,133.969
lens-4.17.1.log-color,Data.Text.Lazy.Lens,CorePrep,5.38,10.443999999999999
lens-4.17.1.log-color,Data.Text.Lazy.Lens,CoreTidy,1.89,2.29
lens-4.17.1.log-color,Data.Text.Lazy.Lens,Desugar,4.34,3.906
lens-4.17.1.log-color,Data.Text.Lazy.Lens,Parser,1.82,6.277
lens-4.17.1.log-color,Data.Text.Lazy.Lens,Simplifier,124.19,145.031
lens-4.17.1.log-color,Data.Text.Lazy.Lens,SpecConstr,4.23,9.168
lens-4.17.1.log-color,Data.Text.Lazy.Lens,Specialise,0.46,0.516
lens-4.17.1.log-color,Data.Text.Lens,CodeGen,27.3,38.221000000000004
lens-4.17.1.log-color,Data.Text.Lens,CorePrep,1.71,1.844
lens-4.17.1.log-color,Data.Text.Lens,CoreTidy,0.76,0.7
lens-4.17.1.log-color,Data.Text.Lens,Desugar,3.24,4.148
lens-4.17.1.log-color,Data.Text.Lens,Parser,1.71,5.825
lens-4.17.1.log-color,Data.Text.Lens,Simplifier,35.25,41.44200000000001
lens-4.17.1.log-color,Data.Text.Lens,SpecConstr,0.43,0.576
lens-4.17.1.log-color,Data.Text.Lens,Specialise,0.44,0.487
lens-4.17.1.log-color,Data.Text.Strict.Lens,CodeGen,52.1,88.241
lens-4.17.1.log-color,Data.Text.Strict.Lens,CorePrep,3.57,6.6
lens-4.17.1.log-color,Data.Text.Strict.Lens,CoreTidy,1.39,1.532
lens-4.17.1.log-color,Data.Text.Strict.Lens,Desugar,3.36,2.647
lens-4.17.1.log-color,Data.Text.Strict.Lens,Parser,1.91,6.216
lens-4.17.1.log-color,Data.Text.Strict.Lens,Simplifier,115.07,132.922
lens-4.17.1.log-color,Data.Text.Strict.Lens,SpecConstr,2.73,5.752
lens-4.17.1.log-color,Data.Text.Strict.Lens,Specialise,0.53,0.441
lens-4.17.1.log-color,Data.Tree.Lens,CodeGen,4.33,4.54
lens-4.17.1.log-color,Data.Tree.Lens,CorePrep,0.54,0.298
lens-4.17.1.log-color,Data.Tree.Lens,CoreTidy,0.26,0.148
lens-4.17.1.log-color,Data.Tree.Lens,Desugar,1.09,0.494
lens-4.17.1.log-color,Data.Tree.Lens,Parser,0.99,3.819
lens-4.17.1.log-color,Data.Tree.Lens,Simplifier,3.07,2.892
lens-4.17.1.log-color,Data.Tree.Lens,SpecConstr,0.16,0.09
lens-4.17.1.log-color,Data.Tree.Lens,Specialise,0.21,0.102
lens-4.17.1.log-color,Data.Typeable.Lens,CodeGen,10.43,13.679
lens-4.17.1.log-color,Data.Typeable.Lens,CorePrep,0.6699999999999999,0.571
lens-4.17.1.log-color,Data.Typeable.Lens,CoreTidy,0.49,0.434
lens-4.17.1.log-color,Data.Typeable.Lens,Desugar,1.67,1.132
lens-4.17.1.log-color,Data.Typeable.Lens,Parser,1.09,4.024
lens-4.17.1.log-color,Data.Typeable.Lens,Simplifier,15.670000000000002,19.48
lens-4.17.1.log-color,Data.Typeable.Lens,SpecConstr,0.21,0.178
lens-4.17.1.log-color,Data.Typeable.Lens,Specialise,0.27,0.287
lens-4.17.1.log-color,Data.Vector.Generic.Lens,CodeGen,94,161.368
lens-4.17.1.log-color,Data.Vector.Generic.Lens,CorePrep,4.800000000000001,7.214
lens-4.17.1.log-color,Data.Vector.Generic.Lens,CoreTidy,2.4,2.961
lens-4.17.1.log-color,Data.Vector.Generic.Lens,Desugar,4.7,4.845
lens-4.17.1.log-color,Data.Vector.Generic.Lens,Parser,2.42,7.833
lens-4.17.1.log-color,Data.Vector.Generic.Lens,Simplifier,209.94999999999996,284.33000000000004
lens-4.17.1.log-color,Data.Vector.Generic.Lens,SpecConstr,1.56,3.093
lens-4.17.1.log-color,Data.Vector.Generic.Lens,Specialise,0.85,1.028
lens-4.17.1.log-color,Data.Vector.Lens,CodeGen,36.379999999999995,57.442
lens-4.17.1.log-color,Data.Vector.Lens,CorePrep,2.13,2.9699999999999998
lens-4.17.1.log-color,Data.Vector.Lens,CoreTidy,1.14,1.085
lens-4.17.1.log-color,Data.Vector.Lens,Desugar,1.61,1.09
lens-4.17.1.log-color,Data.Vector.Lens,Parser,1.55,5.466
lens-4.17.1.log-color,Data.Vector.Lens,Simplifier,75.08,92.19000000000001
lens-4.17.1.log-color,Data.Vector.Lens,SpecConstr,1.01,1.551
lens-4.17.1.log-color,Data.Vector.Lens,Specialise,0.46,0.443
lens-4.17.1.log-color,GHC.Generics.Lens,CodeGen,35.71,46.777
lens-4.17.1.log-color,GHC.Generics.Lens,CorePrep,1.79,2.076
lens-4.17.1.log-color,GHC.Generics.Lens,CoreTidy,1.3,1.241
lens-4.17.1.log-color,GHC.Generics.Lens,Desugar,3.97,4.103
lens-4.17.1.log-color,GHC.Generics.Lens,Parser,2.63,8.036
lens-4.17.1.log-color,GHC.Generics.Lens,Simplifier,32.36,43.087
lens-4.17.1.log-color,GHC.Generics.Lens,SpecConstr,0.83,0.607
lens-4.17.1.log-color,GHC.Generics.Lens,Specialise,0.52,0.662
lens-4.17.1.log-color,Language.Haskell.TH.Lens,CodeGen,1549.78,1782.586
lens-4.17.1.log-color,Language.Haskell.TH.Lens,CorePrep,40.34,59.815
lens-4.17.1.log-color,Language.Haskell.TH.Lens,CoreTidy,24.84,26.087
lens-4.17.1.log-color,Language.Haskell.TH.Lens,Desugar,57.41,80.356
lens-4.17.1.log-color,Language.Haskell.TH.Lens,Parser,21.46,59.958
lens-4.17.1.log-color,Language.Haskell.TH.Lens,Simplifier,1147.82,1270.506
lens-4.17.1.log-color,Language.Haskell.TH.Lens,SpecConstr,14.35,15.694
lens-4.17.1.log-color,Language.Haskell.TH.Lens,Specialise,10.21,17.742
lens-4.17.1.log-color,Numeric.Lens,CodeGen,121.09,192.825
lens-4.17.1.log-color,Numeric.Lens,CorePrep,4.109999999999999,7.27
lens-4.17.1.log-color,Numeric.Lens,CoreTidy,2.64,3.618
lens-4.17.1.log-color,Numeric.Lens,Desugar,4.4,5.352
lens-4.17.1.log-color,Numeric.Lens,Parser,2.3,7.618
lens-4.17.1.log-color,Numeric.Lens,Simplifier,166.49,229.98500000000004
lens-4.17.1.log-color,Numeric.Lens,SpecConstr,0.97,1.908
lens-4.17.1.log-color,Numeric.Lens,Specialise,1.26,2.593
lens-4.17.1.log-color,Numeric.Natural.Lens,CodeGen,147.58,270.908
lens-4.17.1.log-color,Numeric.Natural.Lens,CorePrep,6.470000000000001,13.533000000000001
lens-4.17.1.log-color,Numeric.Natural.Lens,CoreTidy,2.76,4.009
lens-4.17.1.log-color,Numeric.Natural.Lens,Desugar,2.65,2.797
lens-4.17.1.log-color,Numeric.Natural.Lens,Parser,1.61,5.334
lens-4.17.1.log-color,Numeric.Natural.Lens,Simplifier,199.05999999999997,283.59
lens-4.17.1.log-color,Numeric.Natural.Lens,SpecConstr,12.36,11.84
lens-4.17.1.log-color,Numeric.Natural.Lens,Specialise,1.06,1.878
lens-4.17.1.log-color,System.Exit.Lens,CodeGen,25.18,35.667
lens-4.17.1.log-color,System.Exit.Lens,CorePrep,1.3900000000000001,1.5110000000000001
lens-4.17.1.log-color,System.Exit.Lens,CoreTidy,0.89,0.926
lens-4.17.1.log-color,System.Exit.Lens,Desugar,2.07,1.834
lens-4.17.1.log-color,System.Exit.Lens,Parser,1.45,5.12
lens-4.17.1.log-color,System.Exit.Lens,Simplifier,37.87,50.595
lens-4.17.1.log-color,System.Exit.Lens,SpecConstr,0.3,0.373
lens-4.17.1.log-color,System.Exit.Lens,Specialise,0.46,0.536
lens-4.17.1.log-color,System.FilePath.Lens,CodeGen,32.94,44.881
lens-4.17.1.log-color,System.FilePath.Lens,CorePrep,1.4,1.612
lens-4.17.1.log-color,System.FilePath.Lens,CoreTidy,0.63,0.694
lens-4.17.1.log-color,System.FilePath.Lens,Desugar,2.67,2.982
lens-4.17.1.log-color,System.FilePath.Lens,Parser,2.5,8.615
lens-4.17.1.log-color,System.FilePath.Lens,Simplifier,21.56,31
lens-4.17.1.log-color,System.FilePath.Lens,SpecConstr,0.24,0.322
lens-4.17.1.log-color,System.FilePath.Lens,Specialise,0.35,0.442
lens-4.17.1.log-color,System.IO.Error.Lens,CodeGen,99.17,151.14
lens-4.17.1.log-color,System.IO.Error.Lens,CorePrep,2.87,4.896
lens-4.17.1.log-color,System.IO.Error.Lens,CoreTidy,1.69,2.301
lens-4.17.1.log-color,System.IO.Error.Lens,Desugar,2.18,3.383
lens-4.17.1.log-color,System.IO.Error.Lens,Parser,1.12,3.12
lens-4.17.1.log-color,System.IO.Error.Lens,Simplifier,50.82,74.74900000000001
lens-4.17.1.log-color,System.IO.Error.Lens,SpecConstr,0.46,1.119
lens-4.17.1.log-color,System.IO.Error.Lens,Specialise,0.75,1.531
lens-examples-0.1,Aeson,CodeGen,18.68,25.668999999999997
lens-examples-0.1,Aeson,CorePrep,1.0699999999999998,1.0390000000000001
lens-examples-0.1,Aeson,CoreTidy,0.54,0.499
lens-examples-0.1,Aeson,Desugar,9.81,5.613
lens-examples-0.1,Aeson,Parser,0.24,0.486
lens-examples-0.1,Aeson,Simplifier,21.41,14.928999999999998
lens-examples-0.1,Aeson,Specialise,0.48,0.317
lens-examples-0.1,Main,CodeGen,128.44,229.96699999999998
lens-examples-0.1,Main,CorePrep,4.800000000000001,10.649000000000001
lens-examples-0.1,Main,CoreTidy,3.67,5.371
lens-examples-0.1,Main,Desugar,7.03,10.212
lens-examples-0.1,Main,Parser,3.83,8.027
lens-examples-0.1,Main,Simplifier,289.83,356.794
lens-examples-0.1,Main,Specialise,3.01,4.577
lens-examples-0.1,Plates,CodeGen,244.2,332.971
lens-examples-0.1,Plates,CorePrep,8.629999999999999,12.855
lens-examples-0.1,Plates,CoreTidy,4.48,5.776
lens-examples-0.1,Plates,Desugar,24.69,13.758
lens-examples-0.1,Plates,Parser,0.89,2.504
lens-examples-0.1,Plates,Simplifier,237.92,263.555
lens-examples-0.1,Plates,Specialise,1.84,3.227
lens-examples-0.1,Turtle,CodeGen,144.65,198.653
lens-examples-0.1,Turtle,CorePrep,3.75,7.582
lens-examples-0.1,Turtle,CoreTidy,2.85,3.979
lens-examples-0.1,Turtle,Desugar,4.28,6.41
lens-examples-0.1,Turtle,Parser,0.63,1.372
lens-examples-0.1,Turtle,Simplifier,122.72,157.13299999999998
lens-examples-0.1,Turtle,Specialise,0.89,1.667
lens-examples-0.1,expr,CorePrep,1.71,2.503
lens-examples-0.1,expr,Simplify,0.26,0.234
lens-examples-0.1.log-color,Aeson,CodeGen,18.68,25.668999999999997
lens-examples-0.1.log-color,Aeson,CorePrep,1.0699999999999998,1.0390000000000001
lens-examples-0.1.log-color,Aeson,CoreTidy,0.54,0.499
lens-examples-0.1.log-color,Aeson,Desugar,9.81,5.613
lens-examples-0.1.log-color,Aeson,Parser,0.24,0.486
lens-examples-0.1.log-color,Aeson,Simplifier,21.41,14.928999999999998
lens-examples-0.1.log-color,Aeson,Specialise,0.48,0.317
lens-examples-0.1.log-color,Main,CodeGen,128.44,229.96699999999998
lens-examples-0.1.log-color,Main,CorePrep,4.800000000000001,10.649000000000001
lens-examples-0.1.log-color,Main,CoreTidy,3.67,5.371
lens-examples-0.1.log-color,Main,Desugar,7.03,10.212
lens-examples-0.1.log-color,Main,Parser,3.83,8.027
lens-examples-0.1.log-color,Main,Simplifier,289.83,356.794
lens-examples-0.1.log-color,Main,Specialise,3.01,4.577
lens-examples-0.1.log-color,Plates,CodeGen,244.2,332.971
lens-examples-0.1.log-color,Plates,CorePrep,8.629999999999999,12.855
lens-examples-0.1.log-color,Plates,CoreTidy,4.48,5.776
lens-examples-0.1.log-color,Plates,Desugar,24.69,13.758
lens-examples-0.1.log-color,Plates,Parser,0.89,2.504
lens-examples-0.1.log-color,Plates,Simplifier,237.92,263.555
lens-examples-0.1.log-color,Plates,Specialise,1.84,3.227
lens-examples-0.1.log-color,Turtle,CodeGen,144.65,198.653
lens-examples-0.1.log-color,Turtle,CorePrep,3.75,7.582
lens-examples-0.1.log-color,Turtle,CoreTidy,2.85,3.979
lens-examples-0.1.log-color,Turtle,Desugar,4.28,6.41
lens-examples-0.1.log-color,Turtle,Parser,0.63,1.372
lens-examples-0.1.log-color,Turtle,Simplifier,122.72,157.13299999999998
lens-examples-0.1.log-color,Turtle,Specialise,0.89,1.667
lens-examples-0.1.log-color,expr,CorePrep,1.71,2.503
lens-examples-0.1.log-color,expr,Simplify,0.26,0.234
lens-properties-4.11.1,Control.Lens.Properties,CodeGen,87.37,127.571
lens-properties-4.11.1,Control.Lens.Properties,CorePrep,3.1500000000000004,4.82
lens-properties-4.11.1,Control.Lens.Properties,CoreTidy,1.58,1.64
lens-properties-4.11.1,Control.Lens.Properties,Desugar,11.29,12.763
lens-properties-4.11.1,Control.Lens.Properties,Parser,1.66,4.195
lens-properties-4.11.1,Control.Lens.Properties,Simplifier,119.25,133.686
lens-properties-4.11.1,Control.Lens.Properties,Specialise,1.51,1.921
lens-properties-4.11.1.log-color,Control.Lens.Properties,CodeGen,87.37,127.571
lens-properties-4.11.1.log-color,Control.Lens.Properties,CorePrep,3.1500000000000004,4.82
lens-properties-4.11.1.log-color,Control.Lens.Properties,CoreTidy,1.58,1.64
lens-properties-4.11.1.log-color,Control.Lens.Properties,Desugar,11.29,12.763
lens-properties-4.11.1.log-color,Control.Lens.Properties,Parser,1.66,4.195
lens-properties-4.11.1.log-color,Control.Lens.Properties,Simplifier,119.25,133.686
lens-properties-4.11.1.log-color,Control.Lens.Properties,Specialise,1.51,1.921
